title,resume,date,url
Ould Abdelaziz adresse un message écrit à Mohammed VI,"Le ministre délégué chargé de la coopération africaine, Mohcine Jazouli, s’est entretenu, jeudi à Niamey, avec le ministre des Affaires étrangères de la Mauritanie, Ismail Ould Cheikh Ahmed, qui lui a remis un message écrit du Président mauritanien Mohamed Ould Abdel Aziz au roi Mohammed VI.",4 juillet 2019,https://www.h24info.ma/maroc/ould-abdelaziz-adresse-un-message-ecrit-a-mohammed-vi/
Météo: le temps qu’il fera ce vendredi,"Voici les prévisions météorologiques pour la journée du vendredi 05 juillet, établies par la Direction de la météorologie nationale :",5 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-vendredi-7/
"Vidéo. Suspendu trois jours, Adil El Omari s’excuse pour ses propos sexistes","L’animateur radio Adil El Omari, qui a tenu des propos misogynes à l’encontre d’une auditrice, ce jeudi sur les ondes au cours de l’émission «Les savants de Mars», a présenté ses excuses. ",5 juillet 2019,https://www.h24info.ma/maroc/video-suspendu-trois-jours-adil-el-omari-sexcuse-pour-ses-propos-sexistes/
Nador: démantèlement d’un atelier de fabrication de bateaux pneumatiques,"La brigade de la police judiciaire relevant du district de sûreté de Nador a procédé, jeudi, au démantèlement d’un atelier de fabrication de bateaux pneumatiques traditionnels destinés à être utilisés par les réseaux criminels spécialisés dans l’organisation d’opérations d’immigration clandestine par voie marine.",5 juillet 2019,https://www.h24info.ma/maroc/nador-demantelement-dun-atelier-de-fabrication-de-bateaux-pneumatiques/
"Vidéo. « Occupe-toi de ta cuisine », les propos misogynes d’un célèbre animateur radio",Un animateur radio dans une station casablancaise spécialisée dans le sport a réagi d’une manière inattendue à un message d’une auditrice.,4 juillet 2019,https://www.h24info.ma/maroc/occupe-toi-de-ta-cuisine-les-propos-misogynes-dun-celebre-animateur/
Vidéos-photo. L’oasis de Belaghma Ofouss ravagé par les flammes,"L’oasis de Belaghma Ofouss de Kser Zaouia, à 80 kms d’Errachidia, a été ravagé par un incendie hier au coucher de soleil. Selon des sources locales, les habitants du ksar ont été obligés de fuir le feu afin de protéger leurs bétails. Les éléments de la protection civile ont travaillé toute la nuit, utilisant des canadairs, afin d’éteindre l’incendie. Plusieurs palmiers et oliviers ont été complètement détruits par les flammes et il est toujours tôt pour faire un bilan détaillé des pertes. ",4 juillet 2019,https://www.h24info.ma/maroc/videos-photo-loasis-de-belaghma-ofouss-ravage-par-les-flammes/
Loi sur la grève: Yatim se concerte avec les syndicats et la CGEM,"Le ministre de l’Emploi et de l’Insertion professionnelle, Mohamed Yatim a tenu une série de réunions de concertation avec les partenaires sociaux, autour du projet de loi organique sur la grève.",4 juillet 2019,https://www.h24info.ma/maroc/loi-sur-la-greve-yatim-se-concerte-avec-les-syndicats-et-la-cgem/
Tanger: un orphelinat fermé suite à un scandale de pédophilie,Les autorités tangéroises ont démantelé un orphelinat géré par une ONG maroco-espagnole et qui est au cœur d’une affaire de pédophilie.,4 juillet 2019,https://www.h24info.ma/maroc/tanger-un-orphelinat-ferme-suite-a-un-scandale-de-pedophilie/
Ilyas Elomari lance une étude à 1 million de dirhams sur les bienfaits du kif,"Ilyas Elomari, président du conseil de la région Tanger-Tétouan-Al Hoceima  a lancé une étude sur les bienfaits du kif.",4 juillet 2019,https://www.h24info.ma/maroc/omari-lance-une-etude-a-1-million-de-dirhams-sur-les-bienfaits-du-kif/
La police administrative enfin généralisée à tout Casablanca,"Après l’avoir testé dans cinq arrondissements, le Conseil de la ville de Casablanca a décidé de généraliser la police administrative communale. Elle sera chargée de veiller à l’hygiène sanitaire, à la salubrité, à la propreté, à l’occupation du domaine public ainsi qu’à l’urbanisme.",4 juillet 2019,https://www.h24info.ma/maroc/administrative-generalisee-a-tout-casablanca/
Victimes marocaines du raid en Libye: voici le bilan officiel fourni par les autorités marocaines,Le consulat général du Maroc à Tunis a publié un premier bilan sur le nombre de victimes marocaines dans le raid aérien ayant visé hier un centre de détention de migrants à Tripoli faisant 44 morts. ,4 juillet 2019,https://www.h24info.ma/maroc/victimes-marocaines-du-raid-en-libye-voici-le-bilan-officiel-fourni-par-les-autorites-marocaines/
"1,2 million de dirhams disparaissent mystérieusement de «Dar Assikkah»","1,2 million de dirhams en billets de banque ont étrangement disparu de Dar Assikkah. L’argent devait être transféré de Rabat à la succursale Bank Al Maghrib à Tétouan. ",4 juillet 2019,https://www.h24info.ma/maroc/12-million-de-dirhams-disparaissent-de-dar-assikkah/
Corruption: le numéro vert fait tomber le directeur de l’Agence urbaine de Marrakech,"La Brigade nationale de la police judiciaire (BNPJ) de Marrakech a procédé cet après-midi à l’interpellation du directeur de l’Agence urbaine de Marrakech, khalid Ouaya, pour des faits de corruption. ",4 juillet 2019,https://www.h24info.ma/maroc/corruption-le-numero-vert-fait-tomber-le-directeur-de-lagence-urbaine-de-marrakech/
Diapo-Vidéo. Voici le tarif d’entrée à la nouvelle piscine municipale de Rabat,"Située au quartier populaire Yaakoub Al Mansour, la nouvelle piscine municipale de Rabat a ouvert officiellement ses portes ce jeudi 4 juillet.",4 juillet 2019,https://www.h24info.ma/maroc/video-voici-le-tarif-dentree-a-la-nouvelle-piscine-municipale-de-rabat/
Décès d’un Marocain lors du raid contre des migrants à Tripoli: l’ambassade du Maroc réagit,"Le consulat général du Maroc à Tunis a indiqué, mercredi, qu’il suit de près la situation avec les autorités libyennes à Tripoli, afin de vérifier s’il y a des Marocains parmi les victimes de la frappe aérienne contre un centre d’accueil pour migrants à Tajoura (11 km à l’est de la capitale).",3 juillet 2019,https://www.h24info.ma/maroc/deces-dun-marocain-lors-du-raid-contre-des-migrants-a-tripoli-lambassade-du-maroc-reagit/
Mohammed VI félicite Essebsi après sa sortie de l’hôpital,"Le roi Mohammed VI a adressé un message de félicitations au président de la république tunisienne, Béji Caïd Essebsi, après sa sortie de l’hôpital.",3 juillet 2019,https://www.h24info.ma/maroc/mohammed-vi-felicite-essebsi-apres-sa-sortie-de-lhopital/
Vidéo. Décès d’un Marocain dans l’attaque de Haftar contre un centre de détention de migrants,"Le porte-parole du ministère libyen des Affaires étrangères, Mohamed Qablaoui, a annoncé, lors d’une conférence de presse organisée cet après-midi, la mort d’un ressortissant marocain lors du raid mené par les forces du maréchal Haftar contre un centre de détention de migrants dans la banlieue de Tripoli. ",3 juillet 2019,https://www.h24info.ma/maroc/video-deces-dun-marocain-dans-lattaque-de-haftar-contre-un-centre-de-detention-de-migrants/
Vidéo. Un autocar complètement ravagé par un incendie près de Tanger,"Ce matin, un incendie s’est déclaré dans un autocar sur l’autoroute reliant le port de Tanger-Med à la ville de Tanger, détériorant le véhicule en entier. le véhicule a pris feu après l’éclatement d’un des pneus de l’autocar ce qui a forcé le chauffeur à s’arrêter. Aucune perte humaine n’est à regretter mais l’autocar a été complètement détruit par les flammes malgré l’intervention des pompiers. ",3 juillet 2019,https://www.h24info.ma/maroc/video-un-autocar-completement-ravage-par-un-incendie-pres-de-tanger/
Algérie: Ahmed Assid dénonce l’absurdité de l’interdiction du drapeau amazigh par Gaïd Salah,"Le 23 juin dernier, 18 manifestants pacifistes algériens ont été écroués pour « atteinte à l’unité nationale » parce qu’ils brandissaient le drapeau amazigh. Nous avons demandé à Ahmed Assid, intellectuel et écrivain marocain amazigh d’expliquer la signification de cet emblème récemment interdit des manifestations algériennes par le général Gaïd Salah. ",3 juillet 2019,https://www.h24info.ma/maroc/ahmed-assid-denonce-labsurdite-de-linterdiction-du-drapeau-amazigh-par-gaid-salah/
Météo: les prévisions du jour,"Voici les prévisions météorologiques pour la journée du jeudi 04 juillet 2019, établies par la Direction de la météorologie nationale :",4 juillet 2019,https://www.h24info.ma/maroc/meteo-les-previsions-du-jour-2/
Salé: le policier était aussi taxi clandestin,"Le 1er arrondissement de police relevant du district de sécurité de Laayayda (Salé) a ouvert, mardi, une enquête à l’encontre d’un inspecteur de police principal, exerçant aux services centraux de la DGSN. Il a été interpellé en flagrant délit de transport de passagers dans sa voiture personnelle sans autorisation.",3 juillet 2019,https://www.h24info.ma/maroc/sale-le-policier-etait-aussi-taxi-clandestin/
Le roi félicite Donald Trump à l’occasion de la fête de l’indépendance de son pays,"Le Roi Mohammed VI a adressé un message de félicitations au président des Etats-Unis d’Amérique, M. Donald Trump à l’occasion de la célébration de la fête de l’indépendance de son pays.",4 juillet 2019,https://www.h24info.ma/maroc/le-roi-felicite-donald-trump-a-loccasion-de-la-fete-de-lindependance-de-son-pays/
"Tanger-Med: énorme saisie de 5,5 tonnes de haschich","La police a annoncé mercredi la saisie de 5,5 tonnes de résine de cannabis dissimulées dans un camion en transit au port de Tanger Med et à destination d’un port européen.",3 juillet 2019,https://www.h24info.ma/maroc/tanger-med-enorme-saisie-de-55-tonnes-de-haschich/
Allemagne: du personnel médical marocain sollicité,"Le 2 juillet dernier, l’Ecole supérieure des sciences de la santé (ESSS) a inauguré le programme allemand visant à former des jeunes marocains pour travailler dans le secteur de la santé en Allemagne. ",4 juillet 2019,https://www.h24info.ma/maroc/allemagne-du-personnel-medical-marocain-sollicite/
Météo: le temps qu’il fera ce mercredi,"Voici les prévisions météorologiques pour la journée du mercredi 03 juillet 2019, établies par la Direction de la météorologie nationale:",3 juillet 2019,https://www.h24info.ma/maroc/meteo-le-temps-quil-fera-ce-mercredi-2/
Chafik Chraïbi: «Le retard de l’adoption du projet de loi sur l’avortement tue beaucoup de vies»,"L’Association marocaine de lutte contre l’avortement clandestin (AMLAC) a organisé, mardi 25 juin à Rabat, un sit-in pour réclamer l’adoption rapide du projet de loi sur l’avortement, bloqué depuis trois ans au parlement. Chafik Chraïbi, gynécologue-obstétricien et président de l’association AMLAC revient sur ce rassemblement et nous parle de son combat contre l’avortement clandestin. Interview.",2 juillet 2019,https://www.h24info.ma/maroc/chraibi-le-retard-de-ladoption-du-projet-de-loi-10-16-tue-beaucoup-de-vies/
Oujda: découverte d’un vaste trafic d’êtres humains,"Les services de la préfecture de police d’Oujda ont arrêté, lundi, un ressortissant subsaharien pour son implication présumée dans les activités d’une bande criminelle spécialisée dans la médiation pour l’organisation des opérations d’immigration clandestine vers l’étranger, indique mardi la Direction générale de la sûreté nationale (DGSN).",2 juillet 2019,https://www.h24info.ma/maroc/oujda-decouverte-dun-vaste-trafic-detres-humains/
Vidéo. Tanger: des braqueurs habillés en djellabas attaquent une agence bancaire,"Deux hommes ont attaqué une agence bancaire au boulevard Ibn Toumart de Tanger, et menacé le personnel avec des sabres. Selon des témoins oculaires, les braqueurs qui étaient habillés en djellabas et portaient des cagoules pour cacher leurs visages, ont quitté l’agence bancaire avec des sacs remplis d’argent. ",2 juillet 2019,https://www.h24info.ma/maroc/tanger-des-braqueurs-habilles-en-djellabas-attaquent-une-agence-bancaire/
Agadir: une première ligne de bus à haut niveau de service d’ici 2025,"Lancé par la société Grand Agadir pour la mobilité et les déplacements urbains, le projet de réalisation de la première ligne de bus à haut niveau de service (BHNS) de la ville d’Agadir couvrira environ 15,5 km de site propre reliant le port de pêche aux quartiers d’habitation en développement. ",2 juillet 2019,https://www.h24info.ma/maroc/agadir-une-premiere-ligne-de-bus-a-haut-niveau-de-service-dici-2025/
L’école belge de Casablanca célèbre ses premiers lauréats,"Ce jeudi 27 juin, l’école belge de Casablanca a organisé la cérémonie de remise des diplômes de fin d’études secondaires à sa première promotion de lauréats.",2 juillet 2019,https://www.h24info.ma/maroc/belge-de-casablanca-celebre-ses-premiers-laureats/
